u,g,r,i,z,class
18.982870000000002,17.7429,17.2656,17.09336,17.0188,F
17.76807,16.83473,16.58379,16.48235,16.51589,A
17.64333,16.45107,16.27991,16.22495,16.22997,A
18.83241,17.359579999999998,16.79298,16.69008,16.51776,F
19.285,18.23076,17.85557,17.70492,17.680220000000002,F
17.85572,16.907770000000003,16.56159,16.423820000000003,16.393929999999997,F
20.49655,19.205560000000002,19.16041,19.233,19.30815,A
17.94378,17.00572,16.712629999999997,16.60888,16.588179999999998,F
18.56964,17.53341,17.1542,17.01116,16.96295,F
20.90176,19.73865,19.43371,19.31719,19.38096,F
19.98329,18.78813,18.87889,18.970660000000002,19.19192,A
17.80736,16.507070000000002,16.42475,16.440520000000003,16.44191,A
24.3195,21.97555,20.17182,18.22877,17.15699,M
18.088739999999998,16.90209,16.893629999999998,16.939220000000002,16.99567,A
16.82101,15.913829999999999,15.653360000000001,15.548520000000002,15.533389999999999,A
19.41565,18.450329999999997,18.68318,18.852610000000002,19.05622,A
17.75593,16.61668,16.73938,16.89536,16.99863,A
23.502029999999998,23.27754,21.66354,19.08817,17.524929999999998,M
20.6374,19.27254,19.05556,18.99956,19.02978,A
18.21032,16.81498,16.24186,15.991129999999998,15.88788,F
18.96882,17.60214,17.52349,17.53856,17.51233,A
23.750970000000002,20.675060000000002,18.99184,17.59519,16.85485,M
19.55345,18.294620000000002,17.66913,17.40792,17.29478,F
18.89515,17.79834,17.346610000000002,17.173560000000002,17.09388,F
19.48447,18.5671,18.15823,17.96416,17.9093,A
17.65689,16.58547,16.19116,16.03416,15.994829999999999,F
19.84734,18.32541,17.69435,17.458,17.33549,F
17.22671,16.25272,15.933329999999998,15.833079999999999,15.795960000000001,F
25.661929999999998,21.228379999999998,19.75464,19.036070000000002,18.73915,M
26.36435,22.687089999999998,20.93721,18.969160000000002,17.89399,M
24.796999999999997,22.32582,20.84479,18.814410000000002,17.676660000000002,M
19.77819,18.70224,18.23624,18.08809,18.073320000000002,F
23.950570000000003,22.4009,20.95947,18.785079999999997,17.606270000000002,M
26.05816,22.51493,21.066999999999997,19.1255,18.108060000000002,M
19.74793,18.46322,18.06416,17.89414,17.8277,F
25.30679,22.11359,20.682170000000003,18.668860000000002,17.5423,M
19.01969,17.94667,17.7848,17.75135,17.755779999999998,A
17.81868,16.73563,16.36897,16.23859,16.20487,F
17.909670000000002,16.948529999999998,16.680770000000003,16.56954,16.55555,F
23.97746,22.04255,20.38689,18.47733,17.361829999999998,M
23.80002,22.892570000000003,21.240170000000003,18.95006,17.57555,M
24.7146,22.47937,20.8133,18.96574,17.935489999999998,M
17.57791,16.6223,16.314429999999998,16.1998,16.17035,F
20.69685,19.55844,19.28255,19.17896,19.19086,F
18.371489999999998,17.120420000000003,17.28698,17.41345,17.49561,A
20.546689999999998,19.5224,19.18996,19.03783,19.067510000000002,F
20.630229999999997,18.02802,16.64143,15.78181,15.34472,M
24.43919,22.59917,21.58194,19.39734,18.24315,M
19.38169,18.486710000000002,18.17652,18.066129999999998,18.063570000000002,F
23.74784,22.478360000000002,20.84668,19.04872,18.00155,M
18.51325,17.44279,16.99353,16.795939999999998,16.713260000000002,F
23.91871,22.83698,21.46615,19.24757,18.12122,M
24.58013,24.27161,22.46921,20.00692,18.320510000000002,M
19.37221,18.34581,17.985789999999998,17.860310000000002,17.81455,F
16.257939999999998,15.02314,15.148060000000001,15.27014,15.33339,A
17.32013,16.47017,16.1445,16.02696,15.99944,F
24.58075,21.179029999999997,19.42362,18.61316,18.15887,M
23.88658,20.56257,19.117539999999998,17.99011,17.376829999999998,M
24.60152,20.78742,19.25478,17.830679999999997,17.09999,M
24.72726,22.80266,21.214170000000003,19.33241,18.29494,M
18.30481,17.45121,17.094,16.94977,16.901770000000003,A
19.57122,18.31567,17.79403,17.5961,17.52123,F
19.32834,18.112560000000002,17.562720000000002,17.32058,17.298470000000002,F
25.92804,21.667920000000002,20.3967,19.169539999999998,18.518639999999998,M
17.69405,16.61065,16.24258,16.097929999999998,16.06095,F
23.73917,21.33568,19.92941,19.014129999999998,19.19078,M
23.83768,22.78142,21.06995,19.07134,17.91752,M
14.91327,14.910870000000001,15.065470000000001,15.13822,15.24453,A
20.18721,19.00467,19.10727,19.147470000000002,19.17679,A
23.30325,22.811429999999998,21.267,19.38914,18.35352,M
18.73845,17.70076,17.33049,17.20552,17.19536,F
20.59241,19.30596,19.38105,19.434820000000002,19.49077,A
23.80181,21.68388,20.133760000000002,17.98759,16.7631,M
23.5492,21.61138,19.98498,17.93711,16.79971,M
18.741789999999998,18.79646,19.08061,19.31692,19.66389,O
18.50216,17.32672,16.82197,16.62651,16.533360000000002,F
18.40806,17.39153,17.043039999999998,16.9091,16.84232,F
17.7199,16.852870000000003,16.58462,16.4903,16.476110000000002,F
19.10866,17.90778,17.437479999999997,17.28742,17.2042,F
23.019920000000003,21.11222,19.59337,18.50463,17.943720000000003,M
23.3493,21.91425,20.33711,18.417170000000002,17.34359,M
21.69848,20.63427,20.16635,20.413079999999997,19.982329999999997,F
19.22766,18.149060000000002,17.761589999999998,17.61074,17.5572,F
17.39347,16.41982,16.12349,15.9953,15.963679999999998,F
19.34659,18.195220000000003,17.84542,17.68968,17.61288,F
17.921229999999998,16.98088,16.75947,16.62022,16.58727,A
19.67882,18.58694,18.204539999999998,18.06874,18.07197,F
19.29339,18.06385,17.56762,17.353379999999998,17.26665,F
20.08502,19.12363,18.98477,18.97166,19.026410000000002,A
18.92081,17.66552,17.71804,17.78579,17.8171,A
20.1847,19.01657,18.74717,18.69975,18.640279999999997,A
18.78729,17.8423,17.45216,17.279339999999998,17.239729999999998,F
16.74472,15.617679999999998,15.14839,14.94726,14.845989999999999,F
22.30839,19.82307,18.4642,17.747020000000003,17.37734,M
17.19695,16.24164,16.01565,15.94023,15.922839999999999,A
19.19761,18.28376,18.05798,17.99835,18.030739999999998,F
17.38674,16.42135,16.161720000000003,16.041439999999998,16.043039999999998,F
18.40392,17.31092,16.915670000000002,16.78509,16.75573,F
17.39232,16.43944,16.16081,16.06609,16.052989999999998,F
17.56145,16.59029,16.26962,16.165429999999997,16.13787,F
17.47269,16.36295,15.95466,15.796970000000002,15.74184,F
17.55535,16.6405,16.3804,16.28575,16.239420000000003,F
17.29852,16.413220000000003,16.07817,15.940339999999999,15.9059,F
22.47845,21.33165,20.68435,20.367379999999997,20.23244,B
18.39921,17.19926,16.96808,16.87585,16.80808,F
20.6361,18.69366,17.977629999999998,17.77028,18.056810000000002,M
19.443920000000002,18.50146,18.21034,18.118879999999997,18.09824,F
17.82357,16.471529999999998,16.519679999999997,16.60977,16.66367,A
17.79909,16.857120000000002,16.58173,16.511110000000002,16.47994,F
21.50331,20.09556,19.53146,19.350279999999998,19.26693,F
18.77415,17.50169,16.94997,16.735529999999997,16.66088,F
23.9531,21.374779999999998,20.54909,20.14111,19.63959,F
17.46931,16.55666,16.20276,16.070220000000003,16.03186,F
17.95062,18.342979999999997,18.86068,19.22334,19.64989,O
16.07302,16.50895,17.04946,17.41413,17.73689,O
16.19014,14.49952,13.859060000000001,13.53115,13.49129,F
22.87816,21.34171,20.63701,20.55034,20.03196,F
17.92079,16.69209,16.64477,16.68204,16.69138,A
19.45982,18.48207,18.139870000000002,17.99525,17.96327,F
24.3428,22.220679999999998,21.02443,20.30152,19.62237,M
18.66838,17.7164,17.430629999999997,17.313979999999997,17.31488,F
17.96562,17.02785,16.76533,16.66004,16.65788,A
19.524079999999998,18.2105,17.70528,17.53192,17.42558,F
21.86125,19.130129999999998,17.40444,17.04737,16.51316,M
21.3918,19.83075,19.00617,18.4202,18.11301,M
18.061320000000002,17.10933,16.760289999999998,16.601129999999998,16.547639999999998,F
21.27386,19.60226,18.846770000000003,18.62271,18.72587,M
21.93421,19.33076,17.99205,17.33974,17.006610000000002,M
18.29093,17.10556,16.63168,16.44436,16.37323,F
18.948439999999998,18.029020000000003,17.70189,17.57616,17.54439,F
18.160079999999997,16.9066,16.9569,17.0182,17.01654,A
17.62825,16.658920000000002,16.30627,16.17849,16.1428,F
24.0446,23.02841,21.339370000000002,19.35254,18.25255,M
23.21765,22.59185,20.54392,18.899639999999998,17.627570000000002,M
22.90604,22.75825,21.35192,19.25364,18.08094,M
20.82002,19.064320000000002,18.58565,18.34834,18.20774,F
16.4761,15.22831,15.16671,15.146920000000001,15.16055,A
24.20001,22.65155,21.41404,20.67458,20.67537,M
19.93028,18.5337,17.9997,18.0216,17.71321,F
19.08585,18.95744,18.36081,17.72993,17.34289,M
20.19201,18.89641,18.34608,18.16711,18.05601,F
20.22549,18.73603,18.19975,18.32041,17.867620000000002,F
20.478189999999998,18.87342,18.290979999999998,18.44448,17.97912,F
20.456210000000002,19.17084,18.70984,18.829439999999998,18.51987,F
20.10374,18.61107,18.02355,18.05684,17.6908,F
17.88676,16.81945,16.46679,16.54184,16.30668,F
17.97963,16.991870000000002,16.64002,16.4998,16.46654,F
18.26172,17.01313,16.93225,16.92398,16.94203,A
21.157870000000003,20.13777,19.52234,19.67793,19.75338,F
23.46434,21.19057,19.810229999999997,18.72144,18.12758,M
20.92952,19.569960000000002,19.0448,19.265829999999998,18.84929,F
19.15954,18.100260000000002,17.695510000000002,17.79135,17.47746,F
21.283260000000002,20.23444,19.85386,19.52983,19.64663,F
24.13733,20.19187,18.76916,17.67596,16.81135,M
19.19732,18.08398,17.648020000000002,17.697570000000002,17.3856,F
23.8466,22.65695,21.01844,19.8344,18.483629999999998,M
17.42977,16.1399,15.65656,15.615520000000002,15.394129999999999,F
20.48711,20.46336,19.00538,18.814529999999998,18.69978,F
20.8198,19.48862,18.8827,18.9472,18.473489999999998,F
21.29896,19.64464,19.0303,19.029870000000003,18.71647,F
17.448529999999998,16.50713,16.21013,16.075,16.05581,F
19.526510000000002,18.3315,17.839270000000003,17.60295,17.52853,F
17.21323,16.20647,15.856329999999998,15.729120000000002,15.69929,F
24.26192,22.8933,21.23786,19.26803,18.208820000000003,M
23.800639999999998,20.75239,19.22071,17.244220000000002,16.16296,M
25.320729999999998,22.69462,20.98289,19.08669,17.98745,M
19.88852,19.73031,20.048779999999997,20.40769,20.78523,A
17.93907,16.93818,16.56333,16.42224,16.38974,F
17.91335,17.01377,16.70535,16.573620000000002,16.5413,F
23.909860000000002,22.088520000000003,20.49985,18.25294,17.075779999999998,M
25.158929999999998,22.84477,21.40073,19.104860000000002,17.91375,M
18.59593,17.61971,17.354570000000002,17.24298,17.18916,A
15.53415,15.83475,16.27024,16.5947,16.88087,B
24.253239999999998,25.00303,22.32844,19.852510000000002,17.97455,M
18.751520000000003,17.86402,17.60984,17.49738,17.4201,A
17.62752,16.71795,16.392529999999997,16.25582,16.18383,F
17.8296,16.8407,16.53249,16.40149,16.40069,A
20.103579999999997,19.02806,18.7702,18.66445,18.60396,F
17.01776,15.8014,15.74756,15.791620000000002,15.87846,A
19.58237,18.34366,18.29811,18.30559,18.35549,A
23.85669,22.53614,20.35412,19.61587,19.25891,M
22.58365,19.9755,18.59311,17.35,16.71661,M
23.08652,20.09623,18.606189999999998,17.19555,16.43985,M
23.409489999999998,21.066779999999998,19.63893,18.66406,18.101979999999998,M
26.022129999999997,22.50297,20.8442,19.0774,18.06808,M
23.39076,21.82421,20.41272,19.53641,19.05956,M
23.99201,22.3823,20.97932,18.91756,17.94385,M
22.95532,21.3689,19.94915,19.05197,18.62115,M
16.60567,15.455829999999999,15.149579999999998,15.05875,15.048070000000001,F
23.91004,22.92618,20.78173,19.9752,19.38731,M
18.84112,17.9535,17.686970000000002,17.61795,17.60738,A
17.10781,16.5146,16.83747,17.081670000000003,17.26184,A
17.85837,16.70035,16.351020000000002,16.23917,16.215410000000002,F
17.61038,16.680629999999997,16.3694,16.23676,16.21245,F
22.80708,19.72328,18.158170000000002,17.219620000000003,16.81531,M
18.75248,17.726679999999998,17.37547,17.28998,17.26101,F
18.73811,17.70524,17.36956,17.25509,17.2067,F
17.662229999999997,16.7506,16.4989,16.4021,16.35993,A
18.11909,17.04756,16.713620000000002,16.60567,16.541420000000002,F
18.04233,16.8065,16.976770000000002,17.14235,17.20637,A
24.26373,21.14752,20.50883,20.276629999999997,20.2303,F
21.18839,18.95873,17.50763,16.1134,15.359160000000001,M
17.144170000000003,15.78546,15.17475,14.97021,14.90045,F
24.31185,21.58964,20.28528,18.563670000000002,17.69296,M
26.19754,23.29855,21.33914,19.74548,18.59355,M
23.82137,20.23926,18.65715,17.56253,16.94729,M
23.081789999999998,21.02245,19.376089999999998,18.00113,17.26613,M
22.831789999999998,19.75962,18.25675,17.00292,16.19738,M
24.63403,21.02146,19.73495,18.7483,18.0945,M
18.37121,18.4202,18.696379999999998,18.89024,19.25753,O
19.81447,18.50941,18.05311,17.92202,17.87043,F
17.86885,16.79791,16.47213,16.36224,16.34809,F
24.072670000000002,23.00535,21.10962,18.77533,17.45776,M
24.457079999999998,23.494629999999997,21.8773,19.46014,18.23471,M
20.2991,19.08812,19.11382,19.14635,19.21056,A
23.32759,20.41919,19.093120000000003,17.91601,17.34592,M
24.297060000000002,23.45947,21.52455,20.18468,19.46106,M
23.72577,22.76205,21.50647,18.95789,17.639879999999998,M
20.92086,18.24938,16.785870000000003,15.660910000000001,15.09092,M
21.46988,18.45561,17.10124,15.87246,15.191139999999999,M
19.370160000000002,18.3613,18.00129,17.90188,17.91759,F
21.110529999999997,18.5029,17.06987,16.30116,15.877229999999999,M
19.530070000000002,18.569029999999998,18.28066,18.1783,18.17294,F
19.91845,18.81878,18.76897,18.90652,18.91232,A
25.35087,21.19902,19.76432,18.5162,17.78148,M
17.581529999999997,16.670939999999998,16.446820000000002,16.35377,16.34221,A
17.98969,16.6498,16.74193,16.845660000000002,16.919620000000002,A
18.43466,17.1774,16.76698,16.63395,16.589560000000002,F
25.598879999999998,22.87604,21.11917,19.15735,18.067339999999998,M
24.46235,22.11688,20.53024,18.62705,17.56899,M
17.18928,16.13083,15.815829999999998,15.72556,15.705020000000001,F
18.915110000000002,17.88318,17.66381,17.59319,17.589560000000002,A
19.01919,17.98544,17.6575,17.549529999999997,17.52414,F
23.58403,22.10104,20.54862,18.44463,17.29465,M
24.74,22.3301,20.86939,19.04363,17.97471,M
17.239910000000002,16.3364,16.07465,15.98768,15.98109,F
18.73858,17.46007,17.62722,17.750020000000003,17.85735,A
24.68492,22.368000000000002,20.57603,19.692989999999998,19.2523,M
25.565820000000002,23.13712,21.48258,19.33214,18.233610000000002,M
22.75834,20.91093,19.37647,18.3485,17.805870000000002,M
19.83172,18.64166,18.753320000000002,18.9015,18.941010000000002,A
23.895220000000002,22.85306,21.30621,18.75507,17.38532,M
24.3591,22.20919,20.81413,18.64088,17.43112,M
18.03943,16.98547,16.81595,16.79089,16.85846,F
17.6498,16.73346,16.48741,16.38649,16.360970000000002,F
19.24535,18.27104,17.91037,17.743489999999998,17.65989,F
18.89037,17.81554,17.36988,17.16873,17.09316,F
20.3975,19.529020000000003,19.24558,19.19761,19.146620000000002,A
25.1209,23.29533,21.26373,19.07708,17.84945,M
24.088060000000002,23.436510000000002,21.48614,19.43733,18.23603,M
17.15996,16.05746,15.99329,16.021829999999998,16.06608,A
17.72171,16.61629,16.273979999999998,16.16678,16.13251,F
19.91273,20.06897,20.395129999999998,20.96184,20.60836,O
25.07564,22.93134,21.45713,19.34208,18.36911,M
19.620810000000002,18.5706,18.63723,18.73635,18.78552,A
19.48174,18.274820000000002,18.30684,18.31762,18.41054,A
23.65708,22.41284,20.82299,18.58904,17.34743,M
26.5685,22.84989,21.29115,19.20126,18.03209,M
22.97512,24.03641,22.28837,19.657410000000002,17.81728,M
23.5912,22.484820000000003,20.781670000000002,18.72014,17.6242,M
23.24266,22.33018,20.713279999999997,18.649729999999998,17.52276,M
19.86226,18.60063,18.62952,18.664920000000002,18.73179,A
19.28878,18.05872,17.87196,17.81419,17.81794,A
23.12262,20.33625,18.86085,16.98944,15.952079999999999,M
18.51739,17.07084,16.476679999999998,16.29189,16.22039,F
23.00518,21.23791,19.52388,17.269289999999998,16.08106,M
25.00214,23.32934,21.23376,20.063370000000003,19.56227,M
21.18177,18.4788,17.1258,15.7145,14.983139999999999,M
17.869979999999998,16.9352,16.71495,16.632920000000002,16.59388,A
24.26624,21.0412,19.42013,17.92451,17.08253,M
25.151120000000002,23.37675,21.948520000000002,19.47139,18.16976,M
19.09785,17.9074,17.66916,17.5897,17.5938,A
23.90101,21.94933,20.60566,18.654420000000002,17.5878,M
19.35625,18.2489,17.88201,17.78179,17.75735,F
23.15537,21.49876,19.89085,18.08697,17.090339999999998,M
24.67015,22.33982,20.78517,18.96444,17.93492,M
25.037679999999998,21.197020000000002,19.54309,18.69357,18.16113,M
17.574920000000002,17.1702,16.44378,16.36719,16.341179999999998,A
25.1513,22.184060000000002,20.41617,18.99096,18.13393,M
25.10725,22.00331,20.757720000000003,19.33496,18.539279999999998,M
17.796310000000002,16.715510000000002,16.68936,16.75153,16.82572,A
25.02045,21.20492,19.63901,18.90575,18.21155,M
18.75543,17.70986,17.66785,17.70271,17.82806,A
19.206229999999998,17.886870000000002,17.3655,17.68696,17.06381,F
19.75103,18.29636,17.72104,18.34078,17.412689999999998,F
26.089560000000002,23.0074,21.182579999999998,18.98006,17.76432,M
17.403010000000002,16.32364,15.948970000000001,15.827820000000001,15.791479999999998,F
20.447860000000002,17.88275,16.39203,15.52987,15.054020000000001,M
22.47624,20.05402,18.618470000000002,17.517129999999998,16.94105,M
23.88735,22.28491,20.953129999999998,19.954810000000002,19.5972,M
17.86413,16.92705,16.66603,16.568929999999998,16.55966,F
25.59594,23.21102,21.518279999999997,19.01493,17.71227,M
18.67451,17.546429999999997,17.36835,17.32401,17.28969,A
17.9845,17.03324,16.76959,16.65932,16.6385,F
22.1657,20.04448,18.7081,17.42361,16.74856,M
25.05752,23.03081,21.23704,19.1614,18.0413,M
22.76451,20.68435,19.16685,17.9167,17.22812,M
20.21436,19.24704,19.48653,19.649520000000003,19.86894,A
18.740660000000002,17.52694,17.10452,16.965329999999998,16.92775,F
24.08674,22.921789999999998,21.154420000000002,18.916,17.71894,M
18.51037,17.25245,16.98719,16.88193,16.87463,F
24.2018,21.8616,20.19354,18.361710000000002,17.32067,M
23.96954,21.65338,19.72382,19.08147,18.6893,M
23.12554,22.29942,20.67137,18.87978,17.87554,M
19.36576,18.18928,17.85537,17.751920000000002,17.71479,F
23.590970000000002,22.89013,21.32921,19.07846,17.76525,M
19.56006,18.26894,17.79765,17.6433,17.56385,F
23.19177,21.374760000000002,20.06144,19.13176,18.53285,M
26.352729999999998,23.24384,21.23449,18.86455,17.42579,M
18.67819,17.453770000000002,17.370720000000002,17.376279999999998,17.39428,F
18.57552,17.27609,16.77334,16.61894,16.555629999999997,F
18.01936,17.05021,16.73676,16.62256,16.57188,F
23.8795,21.930329999999998,20.526229999999998,19.408179999999998,18.84085,M
23.93864,21.07723,19.41761,17.73447,16.84141,M
22.75753,20.65864,19.02819,17.6079,16.86746,M
18.675620000000002,17.726689999999998,17.41691,17.30395,17.27536,F
16.95222,15.643120000000001,16.11435,16.12027,16.08835,A
23.12944,20.76902,19.29306,17.89449,17.1515,M
21.2091,20.26429,19.91004,19.75688,19.81952,F
19.08916,18.0003,18.085810000000002,18.156779999999998,18.270979999999998,A
24.03739,20.48232,18.8151,17.48612,16.7464,M
